item_name,color,category,material,reference_month,color_current,category_current,material_current,avg_current,season_plus_0,season_plus_1,season_plus_2,season_plus_3,season_plus_6,months_until_peak,months_since_peak,sin_month,cos_month,best_timeframe
Silk Pants #02974,green,pants,silk,11,0.264165,0.542952,0.183409,0.330175,0.516415,0.201538,0.548417,0.798445,0.496015,9.0,3.0,-0.5,0.866025,six_months
Silk Pants #02975,green,pants,silk,12,0.264165,0.542952,0.183409,0.330175,0.201538,0.548417,0.798445,0.798218,0.262214,8.0,4.0,-0.0,1.0,six_months
Wool Pants #02976,green,pants,wool,1,0.264165,0.542952,0.168642,0.325253,0.141703,0.307182,0.246434,0.139703,1.0,6.0,6.0,0.5,0.866025,six_months
Wool Pants #02977,green,pants,wool,2,0.264165,0.542952,0.168642,0.325253,0.307182,0.246434,0.139703,0.033105,0.536763,5.0,7.0,0.866025,0.5,six_months
Wool Pants #02978,green,pants,wool,3,0.264165,0.542952,0.168642,0.325253,0.246434,0.139703,0.033105,0.032246,0.891121,4.0,8.0,1.0,0.0,three_months
Wool Pants #02979,green,pants,wool,4,0.264165,0.542952,0.168642,0.325253,0.139703,0.033105,0.032246,1.0,0.902721,3.0,9.0,0.866025,-0.5,three_months
Wool Pants #02980,green,pants,wool,5,0.264165,0.542952,0.168642,0.325253,0.033105,0.032246,1.0,0.536763,0.846665,2.0,10.0,0.5,-0.866025,next_month
Wool Pants #02981,green,pants,wool,6,0.264165,0.542952,0.168642,0.325253,0.032246,1.0,0.536763,0.891121,0.22768,1.0,11.0,0.0,-1.0,next_week
Wool Pants #02982,green,pants,wool,7,0.264165,0.542952,0.168642,0.325253,1.0,0.536763,0.891121,0.902721,0.141703,0.0,0.0,-0.5,-0.866025,current
Wool Pants #02983,green,pants,wool,8,0.264165,0.542952,0.168642,0.325253,0.536763,0.891121,0.902721,0.846665,0.307182,11.0,1.0,-0.866025,-0.5,six_months
Wool Pants #02984,green,pants,wool,9,0.264165,0.542952,0.168642,0.325253,0.891121,0.902721,0.846665,0.22768,0.246434,10.0,2.0,-1.0,-0.0,six_months
Wool Pants #02985,green,pants,wool,10,0.264165,0.542952,0.168642,0.325253,0.902721,0.846665,0.22768,0.141703,0.139703,9.0,3.0,-0.866025,0.5,six_months
Wool Pants #02986,green,pants,wool,11,0.264165,0.542952,0.168642,0.325253,0.846665,0.22768,0.141703,0.307182,0.033105,8.0,4.0,-0.5,0.866025,six_months
Wool Pants #02987,green,pants,wool,12,0.264165,0.542952,0.168642,0.325253,0.22768,0.141703,0.307182,0.246434,0.032246,7.0,5.0,-0.0,1.0,six_months
Cotton Shoes #02988,green,shoes,cotton,1,0.264165,0.19896,0.787792,0.416972,0.580275,0.287747,1.0,0.525167,0.218324,2.0,10.0,0.5,0.866025,next_month
Cotton Shoes #02989,green,shoes,cotton,2,0.264165,0.19896,0.787792,0.416972,0.287747,1.0,0.525167,0.255032,0.111433,1.0,11.0,0.866025,0.5,next_week
Cotton Shoes #02990,green,shoes,cotton,3,0.264165,0.19896,0.787792,0.416972,1.0,0.525167,0.255032,0.165627,0.296406,0.0,0.0,1.0,0.0,current
Cotton Shoes #02991,green,shoes,cotton,4,0.264165,0.19896,0.787792,0.416972,0.525167,0.255032,0.165627,0.218324,0.82415,11.0,1.0,0.866025,-0.5,six_months
Cotton Shoes #02992,green,shoes,cotton,5,0.264165,0.19896,0.787792,0.416972,0.255032,0.165627,0.218324,0.111433,0.423698,10.0,2.0,0.5,-0.866025,six_months
Cotton Shoes #02993,green,shoes,cotton,6,0.264165,0.19896,0.787792,0.416972,0.165627,0.218324,0.111433,0.296406,0.171763,9.0,3.0,0.0,-1.0,six_months
Cotton Shoes #02994,green,shoes,cotton,7,0.264165,0.19896,0.787792,0.416972,0.218324,0.111433,0.296406,0.82415,0.580275,8.0,4.0,-0.5,-0.866025,six_months
Cotton Shoes #02995,green,shoes,cotton,8,0.264165,0.19896,0.787792,0.416972,0.111433,0.296406,0.82415,0.423698,0.287747,7.0,5.0,-0.866025,-0.5,six_months
Cotton Shoes #02996,green,shoes,cotton,9,0.264165,0.19896,0.787792,0.416972,0.296406,0.82415,0.423698,0.171763,1.0,6.0,6.0,-1.0,-0.0,six_months
Cotton Shoes #02997,green,shoes,cotton,10,0.264165,0.19896,0.787792,0.416972,0.82415,0.423698,0.171763,0.580275,0.525167,5.0,7.0,-0.866025,0.5,six_months
Cotton Shoes #02998,green,shoes,cotton,11,0.264165,0.19896,0.787792,0.416972,0.423698,0.171763,0.580275,0.287747,0.255032,4.0,8.0,-0.5,0.866025,three_months
Cotton Shoes #02999,green,shoes,cotton,12,0.264165,0.19896,0.787792,0.416972,0.171763,0.580275,0.287747,1.0,0.165627,3.0,9.0,-0.0,1.0,three_months
Knit Shoes #03000,green,shoes,knit,1,0.264165,0.19896,0.162334,0.208486,0.302615,0.467326,0.861355,0.427488,0.293365,8.0,4.0,0.5,0.866025,six_months
Knit Shoes #03001,green,shoes,knit,2,0.264165,0.19896,0.162334,0.208486,0.467326,0.861355,0.427488,0.922031,0.678739,7.0,5.0,0.866025,0.5,six_months
Knit Shoes #03002,green,shoes,knit,3,0.264165,0.19896,0.162334,0.208486,0.861355,0.427488,0.922031,0.498019,1.0,6.0,6.0,1.0,0.0,six_months
Knit Shoes #03003,green,shoes,knit,4,0.264165,0.19896,0.162334,0.208486,0.427488,0.922031,0.498019,0.293365,0.522345,5.0,7.0,0.866025,-0.5,three_months
Knit Shoes #03004,green,shoes,knit,5,0.264165,0.19896,0.162334,0.208486,0.922031,0.498019,0.293365,0.678739,0.486554,4.0,8.0,0.5,-0.866025,three_months
Knit Shoes #03005,green,shoes,knit,6,0.264165,0.19896,0.162334,0.208486,0.498019,0.293365,0.678739,1.0,0.200141,3.0,9.0,0.0,-1.0,next_month
Knit Shoes #03006,green,shoes,knit,7,0.264165,0.19896,0.162334,0.208486,0.293365,0.678739,1.0,0.522345,0.302615,2.0,10.0,-0.5,-0.866025,next_week
Knit Shoes #03007,green,shoes,knit,8,0.264165,0.19896,0.162334,0.208486,0.678739,1.0,0.522345,0.486554,0.467326,1.0,11.0,-0.866025,-0.5,current
Knit Shoes #03008,green,shoes,knit,9,0.264165,0.19896,0.162334,0.208486,1.0,0.522345,0.486554,0.200141,0.861355,0.0,0.0,-1.0,-0.0,six_months
Knit Shoes #03009,green,shoes,knit,10,0.264165,0.19896,0.162334,0.208486,0.522345,0.486554,0.200141,0.302615,0.427488,11.0,1.0,-0.866025,0.5,six_months
Knit Shoes #03010,green,shoes,knit,11,0.264165,0.19896,0.162334,0.208486,0.486554,0.200141,0.302615,0.467326,0.922031,10.0,2.0,-0.5,0.866025,six_months
Knit Shoes #03011,green,shoes,knit,12,0.264165,0.19896,0.162334,0.208486,0.200141,0.302615,0.467326,0.861355,0.498019,9.0,3.0,-0.0,1.0,six_months
Leather Shoes #03012,green,shoes,leather,1,0.264165,0.19896,0.139401,0.200842,0.676342,0.795472,0.568871,0.115449,0.109628,9.0,3.0,0.5,0.866025,six_months
Leather Shoes #03013,green,shoes,leather,2,0.264165,0.19896,0.139401,0.200842,0.795472,0.568871,0.115449,0.166745,0.068535,8.0,4.0,0.866025,0.5,six_months
Leather Shoes #03014,green,shoes,leather,3,0.264165,0.19896,0.139401,0.200842,0.568871,0.115449,0.166745,0.139663,0.319494,7.0,5.0,1.0,0.0,six_months
Leather Shoes #03015,green,shoes,leather,4,0.264165,0.19896,0.139401,0.200842,0.115449,0.166745,0.139663,0.109628,1.0,6.0,6.0,0.866025,-0.5,six_months
Leather Shoes #03016,green,shoes,leather,5,0.264165,0.19896,0.139401,0.200842,0.166745,0.139663,0.109628,0.068535,0.72872,5.0,7.0,0.5,-0.866025,six_months
Leather Shoes #03017,green,shoes,leather,6,0.264165,0.19896,0.139401,0.200842,0.139663,0.109628,0.068535,0.319494,0.43417,4.0,8.0,0.0,-1.0,three_months
Leather Shoes #03018,green,shoes,leather,7,0.264165,0.19896,0.139401,0.200842,0.109628,0.068535,0.319494,1.0,0.676342,3.0,9.0,-0.5,-0.866025,three_months
Leather Shoes #03019,green,shoes,leather,8,0.264165,0.19896,0.139401,0.200842,0.068535,0.319494,1.0,0.72872,0.795472,2.0,10.0,-0.866025,-0.5,next_month
Leather Shoes #03020,green,shoes,leather,9,0.264165,0.19896,0.139401,0.200842,0.319494,1.0,0.72872,0.43417,0.568871,1.0,11.0,-1.0,-0.0,next_week
Leather Shoes #03021,green,shoes,leather,10,0.264165,0.19896,0.139401,0.200842,1.0,0.72872,0.43417,0.676342,0.115449,0.0,0.0,-0.866025,0.5,current
Leather Shoes #03022,green,shoes,leather,11,0.264165,0.19896,0.139401,0.200842,0.72872,0.43417,0.676342,0.795472,0.166745,11.0,1.0,-0.5,0.866025,six_months
Leather Shoes #03023,green,shoes,leather,12,0.264165,0.19896,0.139401,0.200842,0.43417,0.676342,0.795472,0.568871,0.139663,10.0,2.0,-0.0,1.0,six_months
Polyester Shoes #03024,green,shoes,polyester,1,0.264165,0.19896,0.20331,0.222145,0.096249,0.12959,0.103786,0.072645,0.307551,8.0,4.0,0.5,0.866025,six_months
Polyester Shoes #03025,green,shoes,polyester,2,0.264165,0.19896,0.20331,0.222145,0.12959,0.103786,0.072645,0.123555,0.696019,7.0,5.0,0.866025,0.5,six_months
Polyester Shoes #03026,green,shoes,polyester,3,0.264165,0.19896,0.20331,0.222145,0.103786,0.072645,0.123555,0.368856,1.0,6.0,6.0,1.0,0.0,six_months
Polyester Shoes #03027,green,shoes,polyester,4,0.264165,0.19896,0.20331,0.222145,0.072645,0.123555,0.368856,0.307551,0.230246,5.0,7.0,0.866025,-0.5,six_months
Polyester Shoes #03028,green,shoes,polyester,5,0.264165,0.19896,0.20331,0.222145,0.123555,0.368856,0.307551,0.696019,0.100197,4.0,8.0,0.5,-0.866025,six_months
Polyester Shoes #03029,green,shoes,polyester,6,0.264165,0.19896,0.20331,0.222145,0.368856,0.307551,0.696019,1.0,0.141603,3.0,9.0,0.0,-1.0,three_months
Polyester Shoes #03030,green,shoes,polyester,7,0.264165,0.19896,0.20331,0.222145,0.307551,0.696019,1.0,0.230246,0.096249,2.0,10.0,-0.5,-0.866025,three_months
Polyester Shoes #03031,green,shoes,polyester,8,0.264165,0.19896,0.20331,0.222145,0.696019,1.0,0.230246,0.100197,0.12959,1.0,11.0,-0.866025,-0.5,next_month
Polyester Shoes #03032,green,shoes,polyester,9,0.264165,0.19896,0.20331,0.222145,1.0,0.230246,0.100197,0.141603,0.103786,0.0,0.0,-1.0,-0.0,next_week
Polyester Shoes #03033,green,shoes,polyester,10,0.264165,0.19896,0.20331,0.222145,0.230246,0.100197,0.141603,0.096249,0.072645,11.0,1.0,-0.866025,0.5,current
Polyester Shoes #03034,green,shoes,polyester,11,0.264165,0.19896,0.20331,0.222145,0.100197,0.141603,0.096249,0.12959,0.123555,10.0,2.0,-0.5,0.866025,six_months
Polyester Shoes #03035,green,shoes,polyester,12,0.264165,0.19896,0.20331,0.222145,0.141603,0.096249,0.12959,0.103786,0.368856,9.0,3.0,-0.0,1.0,six_months
Cotton Shorts #03036,green,shorts,cotton,1,0.264165,0.345562,0.787792,0.46584,0.133394,0.082047,0.134421,0.5385,0.567758,5.0,7.0,0.5,0.866025,six_months
Cotton Shorts #03037,green,shorts,cotton,2,0.264165,0.345562,0.787792,0.46584,0.082047,0.134421,0.5385,0.465835,0.232112,4.0,8.0,0.866025,0.5,three_months
Cotton Shorts #03038,green,shorts,cotton,3,0.264165,0.345562,0.787792,0.46584,0.134421,0.5385,0.465835,1.0,0.085049,3.0,9.0,1.0,0.0,three_months
Cotton Shorts #03039,green,shorts,cotton,4,0.264165,0.345562,0.787792,0.46584,0.5385,0.465835,1.0,0.567758,0.134333,2.0,10.0,0.866025,-0.5,next_month
Cotton Shorts #03040,green,shorts,cotton,5,0.264165,0.345562,0.787792,0.46584,0.465835,1.0,0.567758,0.232112,0.051819,1.0,11.0,0.5,-0.866025,next_week
Cotton Shorts #03041,green,shorts,cotton,6,0.264165,0.345562,0.787792,0.46584,1.0,0.567758,0.232112,0.085049,0.096391,0.0,0.0,0.0,-1.0,current
Cotton Shorts #03042,green,shorts,cotton,7,0.264165,0.345562,0.787792,0.46584,0.567758,0.232112,0.085049,0.134333,0.133394,11.0,1.0,-0.5,-0.866025,six_months
Cotton Shorts #03043,green,shorts,cotton,8,0.264165,0.345562,0.787792,0.46584,0.232112,0.085049,0.134333,0.051819,0.082047,10.0,2.0,-0.866025,-0.5,six_months
Cotton Shorts #03044,green,shorts,cotton,9,0.264165,0.345562,0.787792,0.46584,0.085049,0.134333,0.051819,0.096391,0.134421,9.0,3.0,-1.0,-0.0,six_months
Cotton Shorts #03045,green,shorts,cotton,10,0.264165,0.345562,0.787792,0.46584,0.134333,0.051819,0.096391,0.133394,0.5385,8.0,4.0,-0.866025,0.5,six_months
Cotton Shorts #03046,green,shorts,cotton,11,0.264165,0.345562,0.787792,0.46584,0.051819,0.096391,0.133394,0.082047,0.465835,7.0,5.0,-0.5,0.866025,six_months
Cotton Shorts #03047,green,shorts,cotton,12,0.264165,0.345562,0.787792,0.46584,0.096391,0.133394,0.082047,0.134421,1.0,6.0,6.0,-0.0,1.0,six_months
Denim Shorts #03048,green,shorts,denim,1,0.264165,0.345562,0.685824,0.43185,0.046836,0.07251,0.030499,0.599268,0.760912,5.0,7.0,0.5,0.866025,six_months
Denim Shorts #03049,green,shorts,denim,2,0.264165,0.345562,0.685824,0.43185,0.07251,0.030499,0.599268,0.983036,0.481258,4.0,8.0,0.866025,0.5,three_months
Denim Shorts #03050,green,shorts,denim,3,0.264165,0.345562,0.685824,0.43185,0.030499,0.599268,0.983036,1.0,0.079919,3.0,9.0,1.0,0.0,three_months
Denim Shorts #03051,green,shorts,denim,4,0.264165,0.345562,0.685824,0.43185,0.599268,0.983036,1.0,0.760912,0.056727,2.0,10.0,0.866025,-0.5,next_month
Denim Shorts #03052,green,shorts,denim,5,0.264165,0.345562,0.685824,0.43185,0.983036,1.0,0.760912,0.481258,0.050832,1.0,11.0,0.5,-0.866025,next_week
Denim Shorts #03053,green,shorts,denim,6,0.264165,0.345562,0.685824,0.43185,1.0,0.760912,0.481258,0.079919,0.019229,0.0,0.0,0.0,-1.0,current
Denim Shorts #03054,green,shorts,denim,7,0.264165,0.345562,0.685824,0.43185,0.760912,0.481258,0.079919,0.056727,0.046836,11.0,1.0,-0.5,-0.866025,six_months
Denim Shorts #03055,green,shorts,denim,8,0.264165,0.345562,0.685824,0.43185,0.481258,0.079919,0.056727,0.050832,0.07251,10.0,2.0,-0.866025,-0.5,six_months
Denim Shorts #03056,green,shorts,denim,9,0.264165,0.345562,0.685824,0.43185,0.079919,0.056727,0.050832,0.019229,0.030499,9.0,3.0,-1.0,-0.0,six_months
Denim Shorts #03057,green,shorts,denim,10,0.264165,0.345562,0.685824,0.43185,0.056727,0.050832,0.019229,0.046836,0.599268,8.0,4.0,-0.866025,0.5,six_months
Denim Shorts #03058,green,shorts,denim,11,0.264165,0.345562,0.685824,0.43185,0.050832,0.019229,0.046836,0.07251,0.983036,7.0,5.0,-0.5,0.866025,six_months
Denim Shorts #03059,green,shorts,denim,12,0.264165,0.345562,0.685824,0.43185,0.019229,0.046836,0.07251,0.030499,1.0,6.0,6.0,-0.0,1.0,six_months
Knit Shorts #03060,green,shorts,knit,1,0.264165,0.345562,0.162334,0.257354,0.019846,0.01332,0.116504,0.275974,0.523002,4.0,8.0,0.5,0.866025,three_months
Knit Shorts #03061,green,shorts,knit,2,0.264165,0.345562,0.162334,0.257354,0.01332,0.116504,0.275974,1.0,0.228401,3.0,9.0,0.866025,0.5,three_months
Knit Shorts #03062,green,shorts,knit,3,0.264165,0.345562,0.162334,0.257354,0.116504,0.275974,1.0,0.744851,0.061515,2.0,10.0,1.0,0.0,next_month
Knit Shorts #03063,green,shorts,knit,4,0.264165,0.345562,0.162334,0.257354,0.275974,1.0,0.744851,0.523002,0.062521,1.0,11.0,0.866025,-0.5,next_week
Knit Shorts #03064,green,shorts,knit,5,0.264165,0.345562,0.162334,0.257354,1.0,0.744851,0.523002,0.228401,0.031856,0.0,0.0,0.5,-0.866025,current
Knit Shorts #03065,green,shorts,knit,6,0.264165,0.345562,0.162334,0.257354,0.744851,0.523002,0.228401,0.061515,0.022007,11.0,1.0,0.0,-1.0,six_months
Knit Shorts #03066,green,shorts,knit,7,0.264165,0.345562,0.162334,0.257354,0.523002,0.228401,0.061515,0.062521,0.019846,10.0,2.0,-0.5,-0.866025,six_months
Knit Shorts #03067,green,shorts,knit,8,0.264165,0.345562,0.162334,0.257354,0.228401,0.061515,0.062521,0.031856,0.01332,9.0,3.0,-0.866025,-0.5,six_months
Knit Shorts #03068,green,shorts,knit,9,0.264165,0.345562,0.162334,0.257354,0.061515,0.062521,0.031856,0.022007,0.116504,8.0,4.0,-1.0,-0.0,six_months
Knit Shorts #03069,green,shorts,knit,10,0.264165,0.345562,0.162334,0.257354,0.062521,0.031856,0.022007,0.019846,0.275974,7.0,5.0,-0.866025,0.5,six_months
Knit Shorts #03070,green,shorts,knit,11,0.264165,0.345562,0.162334,0.257354,0.031856,0.022007,0.019846,0.01332,1.0,6.0,6.0,-0.5,0.866025,six_months
Knit Shorts #03071,green,shorts,knit,12,0.264165,0.345562,0.162334,0.257354,0.022007,0.019846,0.01332,0.116504,0.744851,5.0,7.0,-0.0,1.0,six_months
Linen Shorts #03072,green,shorts,linen,1,0.264165,0.345562,0.33887,0.316199,0.293028,0.085059,0.313888,1.0,0.473509,3.0,9.0,0.5,0.866025,three_months
Linen Shorts #03073,green,shorts,linen,2,0.264165,0.345562,0.33887,0.316199,0.085059,0.313888,1.0,0.750328,0.307705,2.0,10.0,0.866025,0.5,next_month
Linen Shorts #03074,green,shorts,linen,3,0.264165,0.345562,0.33887,0.316199,0.313888,1.0,0.750328,0.809775,0.112532,1.0,11.0,1.0,0.0,next_week
Linen Shorts #03075,green,shorts,linen,4,0.264165,0.345562,0.33887,0.316199,1.0,0.750328,0.809775,0.473509,0.147423,0.0,0.0,0.866025,-0.5,current
Linen Shorts #03076,green,shorts,linen,5,0.264165,0.345562,0.33887,0.316199,0.750328,0.809775,0.473509,0.307705,0.119259,11.0,1.0,0.5,-0.866025,six_months
Linen Shorts #03077,green,shorts,linen,6,0.264165,0.345562,0.33887,0.316199,0.809775,0.473509,0.307705,0.112532,0.135342,10.0,2.0,0.0,-1.0,six_months
Linen Shorts #03078,green,shorts,linen,7,0.264165,0.345562,0.33887,0.316199,0.473509,0.307705,0.112532,0.147423,0.293028,9.0,3.0,-0.5,-0.866025,six_months
Linen Shorts #03079,green,shorts,linen,8,0.264165,0.345562,0.33887,0.316199,0.307705,0.112532,0.147423,0.119259,0.085059,8.0,4.0,-0.866025,-0.5,six_months
Linen Shorts #03080,green,shorts,linen,9,0.264165,0.345562,0.33887,0.316199,0.112532,0.147423,0.119259,0.135342,0.313888,7.0,5.0,-1.0,-0.0,six_months
Linen Shorts #03081,green,shorts,linen,10,0.264165,0.345562,0.33887,0.316199,0.147423,0.119259,0.135342,0.293028,1.0,6.0,6.0,-0.866025,0.5,six_months
Linen Shorts #03082,green,shorts,linen,11,0.264165,0.345562,0.33887,0.316199,0.119259,0.135342,0.293028,0.085059,0.750328,5.0,7.0,-0.5,0.866025,six_months
Linen Shorts #03083,green,shorts,linen,12,0.264165,0.345562,0.33887,0.316199,0.135342,0.293028,0.085059,0.313888,0.809775,4.0,8.0,-0.0,1.0,three_months
Polyester Shorts #03084,green,shorts,polyester,1,0.264165,0.345562,0.20331,0.271012,0.0,0.0,0.0,0.396959,0.326069,5.0,7.0,0.5,0.866025,six_months
Polyester Shorts #03085,green,shorts,polyester,2,0.264165,0.345562,0.20331,0.271012,0.0,0.0,0.396959,0.258681,0.112146,4.0,8.0,0.866025,0.5,three_months
Polyester Shorts #03086,green,shorts,polyester,3,0.264165,0.345562,0.20331,0.271012,0.0,0.396959,0.258681,1.0,0.027418,3.0,9.0,1.0,0.0,three_months
Polyester Shorts #03087,green,shorts,polyester,4,0.264165,0.345562,0.20331,0.271012,0.396959,0.258681,1.0,0.326069,0.0,2.0,10.0,0.866025,-0.5,next_month
Polyester Shorts #03088,green,shorts,polyester,5,0.264165,0.345562,0.20331,0.271012,0.258681,1.0,0.326069,0.112146,0.0,1.0,11.0,0.5,-0.866025,next_week
Polyester Shorts #03089,green,shorts,polyester,6,0.264165,0.345562,0.20331,0.271012,1.0,0.326069,0.112146,0.027418,0.0,0.0,0.0,0.0,-1.0,current
Polyester Shorts #03090,green,shorts,polyester,7,0.264165,0.345562,0.20331,0.271012,0.326069,0.112146,0.027418,0.0,0.0,11.0,1.0,-0.5,-0.866025,six_months
Polyester Shorts #03091,green,shorts,polyester,8,0.264165,0.345562,0.20331,0.271012,0.112146,0.027418,0.0,0.0,0.0,10.0,2.0,-0.866025,-0.5,six_months
Polyester Shorts #03092,green,shorts,polyester,9,0.264165,0.345562,0.20331,0.271012,0.027418,0.0,0.0,0.0,0.0,9.0,3.0,-1.0,-0.0,six_months
Polyester Shorts #03093,green,shorts,polyester,10,0.264165,0.345562,0.20331,0.271012,0.0,0.0,0.0,0.0,0.396959,8.0,4.0,-0.866025,0.5,six_months
Polyester Shorts #03094,green,shorts,polyester,11,0.264165,0.345562,0.20331,0.271012,0.0,0.0,0.0,0.0,0.258681,7.0,5.0,-0.5,0.866025,six_months
Polyester Shorts #03095,green,shorts,polyester,12,0.264165,0.345562,0.20331,0.271012,0.0,0.0,0.0,0.0,1.0,6.0,6.0,-0.0,1.0,six_months
Cotton Skirt #03096,green,skirt,cotton,1,0.264165,0.133143,0.787792,0.395033,0.343007,0.342618,1.0,0.615157,0.310293,2.0,10.0,0.5,0.866025,next_month
Cotton Skirt #03097,green,skirt,cotton,2,0.264165,0.133143,0.787792,0.395033,0.342618,1.0,0.615157,0.358749,0.337241,1.0,11.0,0.866025,0.5,next_week
Cotton Skirt #03098,green,skirt,cotton,3,0.264165,0.133143,0.787792,0.395033,1.0,0.615157,0.358749,0.368792,0.497517,0.0,0.0,1.0,0.0,current
Cotton Skirt #03099,green,skirt,cotton,4,0.264165,0.133143,0.787792,0.395033,0.615157,0.358749,0.368792,0.310293,0.479972,11.0,1.0,0.866025,-0.5,six_months
Cotton Skirt #03100,green,skirt,cotton,5,0.264165,0.133143,0.787792,0.395033,0.358749,0.368792,0.310293,0.337241,0.249682,10.0,2.0,0.5,-0.866025,six_months
Cotton Skirt #03101,green,skirt,cotton,6,0.264165,0.133143,0.787792,0.395033,0.368792,0.310293,0.337241,0.497517,0.285879,9.0,3.0,0.0,-1.0,six_months
Cotton Skirt #03102,green,skirt,cotton,7,0.264165,0.133143,0.787792,0.395033,0.310293,0.337241,0.497517,0.479972,0.343007,8.0,4.0,-0.5,-0.866025,six_months
Cotton Skirt #03103,green,skirt,cotton,8,0.264165,0.133143,0.787792,0.395033,0.337241,0.497517,0.479972,0.249682,0.342618,7.0,5.0,-0.866025,-0.5,six_months
Cotton Skirt #03104,green,skirt,cotton,9,0.264165,0.133143,0.787792,0.395033,0.497517,0.479972,0.249682,0.285879,1.0,6.0,6.0,-1.0,-0.0,six_months
Cotton Skirt #03105,green,skirt,cotton,10,0.264165,0.133143,0.787792,0.395033,0.479972,0.249682,0.285879,0.343007,0.615157,5.0,7.0,-0.866025,0.5,six_months
Cotton Skirt #03106,green,skirt,cotton,11,0.264165,0.133143,0.787792,0.395033,0.249682,0.285879,0.343007,0.342618,0.358749,4.0,8.0,-0.5,0.866025,three_months
Cotton Skirt #03107,green,skirt,cotton,12,0.264165,0.133143,0.787792,0.395033,0.285879,0.343007,0.342618,1.0,0.368792,3.0,9.0,-0.0,1.0,three_months
Knit Skirt #03108,green,skirt,knit,1,0.264165,0.133143,0.162334,0.186547,0.818834,1.0,0.884028,0.748806,0.302349,1.0,11.0,0.5,0.866025,next_week
Knit Skirt #03109,green,skirt,knit,2,0.264165,0.133143,0.162334,0.186547,1.0,0.884028,0.748806,0.815869,0.391185,0.0,0.0,0.866025,0.5,current
Knit Skirt #03110,green,skirt,knit,3,0.264165,0.133143,0.162334,0.186547,0.884028,0.748806,0.815869,0.494993,0.451762,11.0,1.0,1.0,0.0,six_months
Knit Skirt #03111,green,skirt,knit,4,0.264165,0.133143,0.162334,0.186547,0.748806,0.815869,0.494993,0.302349,0.552124,10.0,2.0,0.866025,-0.5,six_months
Knit Skirt #03112,green,skirt,knit,5,0.264165,0.133143,0.162334,0.186547,0.815869,0.494993,0.302349,0.391185,0.788315,9.0,3.0,0.5,-0.866025,six_months
Knit Skirt #03113,green,skirt,knit,6,0.264165,0.133143,0.162334,0.186547,0.494993,0.302349,0.391185,0.451762,0.808473,8.0,4.0,0.0,-1.0,six_months
